premise,hypothesis,y_reg_true_raw,y_cls_true_raw,y_reg_true,y_reg_pred,y_cls_true,y_cls_pred,reg_residual,reg_abs_err,cls_correct
A man is singing into a microphone,A man is dancing in the rain,1.100000023841858,0,1.100000023841858,1.920902967453003,0,0,0.820902943611145,0.820902943611145,1
The man is dropping sliced cucumbers into cold water,The man is dropping sliced cucumbers into water,4.599999904632568,1,4.599999904632568,4.910922050476074,1,1,0.31092214584350586,0.31092214584350586,1
A man is cooking a snake,The man is dropping sliced cucumbers into cold water,1.399999976158142,0,1.399999976158142,1.050770878791809,0,0,-0.349229097366333,0.349229097366333,1
A man is roasting a snake,The man is dropping sliced cucumbers into water,1.7000000476837158,0,1.7000000476837158,1.0050082206726074,0,0,-0.6949918270111084,0.6949918270111084,1
The man is dropping sliced cucumbers into water,There is no man cooking a snake,1.7000000476837158,0,1.7000000476837158,0.9776926636695862,0,0,-0.7223073840141296,0.7223073840141296,1
A boy is playing guitar,A guitar is being played by a boy,5.0,1,5.0,5.198225021362305,1,1,0.1982250213623047,0.1982250213623047,1
A little girl is playing a guitar,A little boy is playing a guitar,3.299999952316284,0,3.299999952316284,3.6029672622680655,0,0,0.30296730995178134,0.30296730995178134,1
A young boy is playing a guitar,A boy is playing guitar,4.300000190734863,1,4.300000190734863,4.884036064147949,1,1,0.5840358734130859,0.5840358734130859,1
A little boy is playing a guitar,A guitar is being played by a boy,4.699999809265137,1,4.699999809265137,5.012106418609619,1,1,0.3121066093444824,0.3121066093444824,1
A little boy is playing a guitar,A boy is playing guitar,4.400000095367432,1,4.400000095367432,4.913296222686768,1,1,0.5132961273193359,0.5132961273193359,1
A soda is being opened and drunk by a woman,A woman is opening a soda and drinking it,4.800000190734863,1,4.800000190734863,5.216238498687744,1,1,0.41623830795288086,0.41623830795288086,1
A woman is opening a soda and drinking it,A man is opening a soda and drinking it,3.799999952316284,0,3.799999952316284,3.747166395187378,0,0,-0.05283355712890625,0.05283355712890625,1
A woman is riding on an elephant,An elephant is being ridden by a woman,4.900000095367432,1,4.900000095367432,5.170397758483887,1,1,0.2703976631164551,0.2703976631164551,1
There is no woman riding on an elephant,A woman is riding on an elephant,3.4000000953674316,2,3.400000095367432,3.571204423904419,2,2,0.1712043285369873,0.1712043285369873,1
There is no woman riding on an elephant,A woman is opening a soda and drinking it,1.2999999523162842,0,1.2999999523162842,1.071599364280701,0,0,-0.22840058803558327,0.22840058803558327,1
A woman is riding on an elephant,A man is opening a soda and drinking it,1.100000023841858,0,1.100000023841858,1.0042833089828491,0,0,-0.09571671485900879,0.09571671485900879,1
A woman is opening a soda and drinking it,A woman is riding on an elephant,1.600000023841858,0,1.600000023841858,1.0507816076278689,0,0,-0.549218416213989,0.549218416213989,1
A boy is playing a guitar,A kid is playing guitar,4.5,1,4.5,4.836780548095703,1,1,0.3367805480957031,0.3367805480957031,1
A dog is teasing a monkey at the zoo,A monkey is teasing a dog at the zoo,3.5,0,3.5,4.784313201904297,0,1,1.2843132019042969,1.2843132019042969,0
There is no monkey pulling a dog's tail,A monkey is teasing a dog at the zoo,3.799999952316284,0,3.799999952316284,3.448537826538086,0,2,-0.35146212577819824,0.35146212577819824,0
There is no person slicing an onion,A person is slicing an onion,3.5,2,3.5,3.570610284805298,2,2,0.07061028480529785,0.07061028480529785,1
A man is slicing a potato into pieces,There is no man slicing a potato into pieces,3.5,2,3.5,3.486497640609741,2,2,-0.013502359390258789,0.013502359390258789,1
A man is cutting a potato into pieces,A man is cutting a potato,4.800000190734863,1,4.800000190734863,4.941303253173828,1,1,0.14130306243896484,0.14130306243896484,1
A man is cutting a potato,There is no man slicing a potato into pieces,3.0999999046325684,2,3.0999999046325684,3.628775358200073,2,0,0.5287754535675044,0.5287754535675044,0
A man is slicing a potato,A man is slicing a potato into pieces,4.900000095367432,1,4.900000095367432,4.575091361999512,1,0,-0.3249087333679199,0.3249087333679199,0
A girl is filing her nails,A girl is doing a manicure,4.199999809265137,0,4.199999809265137,4.141340255737305,0,0,-0.05865955352783203,0.05865955352783203,1
There is no girl filing her nails,A girl is filing her nails,3.5,2,3.5,3.520639657974243,2,2,0.020639657974243164,0.020639657974243164,1
A girl is styling her hair,A girl is combing her hair,4.400000095367432,0,4.400000095367432,4.7158203125,0,1,0.31582021713256836,0.31582021713256836,0
A girl is filing her nails,A girl is combing her hair,2.5999999046325684,0,2.5999999046325684,2.307077646255493,0,0,-0.2929222583770752,0.2929222583770752,1
A girl is messing up her hair,A girl is filing her nails,1.7000000476837158,0,1.7000000476837158,1.9071743488311768,0,0,0.20717430114746094,0.20717430114746094,1
There is no girl filing her nails,A girl is styling her hair,2.0999999046325684,0,2.0999999046325684,2.3444535732269287,0,0,0.24445366859436035,0.24445366859436035,1
A girl is filing her nails,A girl is styling her hair,2.234999895095825,0,2.234999895095825,2.4392006397247314,0,0,0.20420074462890625,0.20420074462890625,1
A guitar is being played by a man,A man is opening a box with a knife,1.5,0,1.5,1.3115787506103516,0,0,-0.18842124938964844,0.18842124938964844,1
A man is playing a guitar,A man is opening a box with a knife,1.2000000476837158,0,1.2000000476837158,1.300241470336914,0,0,0.10024142265319824,0.10024142265319824,1
A man is playing an electronic keyboard,There is no man playing an electronic keyboard,3.0,2,3.0,3.473848581314087,2,2,0.4738485813140869,0.4738485813140869,1
A band is playing some instruments,There is no man playing an electronic keyboard,2.5,0,2.5,3.328505277633667,0,0,0.828505277633667,0.828505277633667,1
A man is not dancing,A man is dancing,3.799999952316284,2,3.799999952316284,3.466253757476806,2,2,-0.333746194839478,0.333746194839478,1
A woman is exercising,A person is exercising,4.599999904632568,1,4.599999904632568,4.761068820953369,1,1,0.16106891632080078,0.16106891632080078,1
A person is exercising,A man is dancing,3.384999990463257,0,3.384999990463257,2.399648904800415,0,0,-0.9853510856628418,0.9853510856628418,1
A man is dancing,There is no woman exercising,1.2000000476837158,0,1.2000000476837158,1.265779972076416,0,0,0.0657799243927002,0.0657799243927002,1
A woman is exercising,A man is dancing,1.2999999523162842,0,1.2999999523162842,1.4340249300003052,0,0,0.134024977684021,0.134024977684021,1
A woman is cutting potatoes,There is no woman cutting potatoes,3.299999952316284,2,3.299999952316284,3.430276870727539,2,2,0.13027691841125488,0.13027691841125488,1
Carrots are being sliced by a woman,A woman is slicing carrots,5.0,1,5.0,5.320937156677246,1,1,0.3209371566772461,0.3209371566772461,1
Carrots are being sliced by a woman,A woman is cutting potatoes,2.0999999046325684,0,2.0999999046325684,3.3657329082489014,0,0,1.265733003616333,1.265733003616333,1
A woman is slicing potatoes,A woman is slicing carrots,3.200000047683716,0,3.200000047683716,3.4997148513793945,0,0,0.2997148036956787,0.2997148036956787,1
A woman is slicing carrots,There is no woman cutting potatoes,2.700000047683716,0,2.700000047683716,2.9597723484039307,0,0,0.25977230072021484,0.25977230072021484,1
A man is mixing vegetables in a pot,Vegetables are being mixed in a pot by a man,4.900000095367432,1,4.900000095367432,5.227035045623779,1,1,0.32703495025634766,0.32703495025634766,1
Vegetables are being mixed in a pot by a man,A person is stirring vegetables in a pot,4.300000190734863,1,4.300000190734863,4.85983943939209,1,1,0.5598392486572266,0.5598392486572266,1
A man is doing pull-ups,A man is doing exercises,4.400000095367432,1,4.400000095367432,4.666762828826904,1,1,0.26676273345947266,0.26676273345947266,1
The man is doing exercises in a gym,The man is exercising,4.400000095367432,1,4.400000095367432,4.632730007171631,1,1,0.23272991180419922,0.23272991180419922,1
The man is not exercising,The man is exercising,3.7149999141693115,2,3.714999914169312,3.454184293746948,2,2,-0.2608156204223637,0.2608156204223637,1
The man is not exercising,A man is doing pull-ups,2.75,2,2.75,3.3897387981414795,2,0,0.6397387981414795,0.6397387981414795,0
The man is exercising,A man is doing exercises,4.900000095367432,1,4.900000095367432,5.020475387573242,1,1,0.12047529220581055,0.12047529220581055,1
The man is exercising,There is no man doing pull-ups,3.5,0,3.5,2.998598337173462,0,0,-0.5014016628265381,0.5014016628265381,1
A man is doing pull-ups,The man is exercising,4.599999904632568,1,4.599999904632568,4.497375965118408,1,1,-0.10262393951416016,0.10262393951416016,1
A woman is being carried by a man,A man is carrying a woman,4.900000095367432,1,4.900000095367432,5.156475067138672,1,1,0.25647497177124023,0.25647497177124023,1
There is no man carrying a woman,A man is carrying a woman,4.099999904632568,2,4.099999904632568,3.51322340965271,2,2,-0.5867764949798584,0.5867764949798584,1
There is no man sharpening a knife,A man is sharpening a knife,2.799999952316284,2,2.799999952316284,3.566063404083252,2,2,0.7660634517669678,0.7660634517669678,1
A woman is being carried by a man,A man is sharpening a knife,1.0,0,1.0,1.0633854866027832,0,0,0.0633854866027832,0.0633854866027832,1
A man is sharpening a knife,A man is carrying a woman,1.2000000476837158,0,1.2000000476837158,1.3233230113983154,0,0,0.12332296371459961,0.12332296371459961,1
A baby is not crawling happily,A baby is crawling happily,4.400000095367432,2,4.400000095367432,3.458486795425415,2,2,-0.9415132999420166,0.9415132999420166,1
A cat is walking on the parquet,A cat is walking on a hardwood floor,3.9000000953674316,1,3.900000095367432,3.2117719650268555,1,0,-0.6882281303405762,0.6882281303405762,0
A cat is walking on a hardwood floor,There is no cat walking on a hardwood floor,3.799999952316284,2,3.799999952316284,3.474771738052368,2,2,-0.325228214263916,0.325228214263916,1
A baby is crawling happily,A cat is walking on the parquet,1.0,0,1.0,1.132712483406067,0,0,0.1327124834060669,0.1327124834060669,1
There is no cat walking on a hardwood floor,A baby is crawling happily,1.0,0,1.0,1.007965326309204,0,0,0.007965326309204102,0.007965326309204102,1
A guitar is being played by a man,A man is playing a guitar,4.800000190734863,1,4.800000190734863,5.210787773132324,1,1,0.41078758239746094,0.41078758239746094,1
A man is singing and playing a guitar,There is no man singing and playing a guitar,3.200000047683716,2,3.200000047683716,3.46956205368042,2,2,0.2695620059967041,0.2695620059967041,1
A person is cutting garlic into pieces with a knife,A person is slicing garlic into pieces with a knife,4.815000057220459,1,4.815000057220459,5.170679092407227,1,1,0.3556790351867676,0.3556790351867676,1
A person is not cutting garlic into pieces with a knife,A person is cutting garlic into pieces with a knife,3.299999952316284,2,3.299999952316284,3.5397543907165527,2,2,0.23975443840026855,0.23975443840026855,1
Someone is putting ingredients into a wok,Someone is putting ingredients into a pan,4.5,1,4.5,3.367678642272949,1,0,-1.1323213577270508,1.1323213577270508,0
Someone is putting ingredients into a pan,A person is cutting garlic into pieces with a knife,3.0999999046325684,0,3.0999999046325684,2.1034953594207764,0,0,-0.996504545211792,0.996504545211792,1
A person is not cutting garlic into pieces with a knife,Someone is putting ingredients into a wok,1.899999976158142,0,1.899999976158142,1.6893842220306396,0,0,-0.21061575412750244,0.21061575412750244,1
A person is cutting garlic into pieces with a knife,Someone is putting ingredients into a wok,1.7000000476837158,0,1.7000000476837158,1.3921587467193604,0,0,-0.30784130096435547,0.30784130096435547,1
The military officer is shouting at the recruits,The military officer is barking at the recruits,4.800000190734863,1,4.800000190734863,4.410834789276123,1,0,-0.38916540145874023,0.38916540145874023,0
The military officer is barking at the recruits,The military officer is not barking at the recruits,3.0999999046325684,2,3.0999999046325684,3.487927198410034,2,2,0.3879272937774658,0.3879272937774658,1
An officer is talking to the recruits,The military officer is not barking at the recruits,4.0,0,4.0,3.279775619506836,0,0,-0.7202243804931641,0.7202243804931641,1
Recruits are talking to an officer,The military officer is barking at the recruits,3.799999952316284,0,3.799999952316284,3.62295126914978,0,0,-0.17704868316650435,0.17704868316650435,1
A small tree is being eaten by a baby elephant,A baby elephant is eating a small tree,4.699999809265137,1,4.699999809265137,5.290539741516113,1,1,0.5905399322509766,0.5905399322509766,1
A baby elephant is not eating a small tree,A little girl is peddling a scooter,1.0,0,1.0,0.9581174850463868,0,0,-0.04188251495361317,0.04188251495361317,1
A child is walking down the street and a jeep is pulling up,A child is walking down the street and a jeep is not pulling up,3.5,2,3.5,3.5359644889831543,2,2,0.0359644889831543,0.0359644889831543,1
A man in a car is pulling up beside a woman who is walking along the street,A man in a car is pulling up beside a woman that is who along a road,4.300000190734863,1,4.300000190734863,4.814016819000244,1,1,0.5140166282653809,0.5140166282653809,1
A child is walking down the street and a jeep is pulling up,A man in a car is pulling up beside a woman who is walking along the street,2.5999999046325684,0,2.5999999046325684,3.235082626342773,0,0,0.6350827217102046,0.6350827217102046,1
A child is walking down the street and a jeep is pulling up,A man in a car is pulling up beside a woman that is who along a road,2.799999952316284,0,2.799999952316284,2.646825075149536,0,0,-0.15317487716674805,0.15317487716674805,1
A woman is slicing a fish,Garlic is being chopped by a woman,2.5999999046325684,0,2.5999999046325684,3.4249627590179443,0,0,0.824962854385376,0.824962854385376,1
An onion is being chopped,An onion is being sliced,4.699999809265137,1,4.699999809265137,5.254950523376465,1,1,0.5549507141113281,0.5549507141113281,1
An onion is being sliced,An onion is not being sliced,3.4149999618530273,2,3.414999961853028,3.4291887283325195,2,2,0.014188766479492188,0.014188766479492188,1
An onion is being sliced,Someone is holding a small animal,1.0,0,1.0,1.5403101444244385,0,0,0.5403101444244385,0.5403101444244385,1
An onion is not being sliced,Someone is holding a hedgehog,1.100000023841858,0,1.100000023841858,1.059332251548767,0,0,-0.04066777229309082,0.04066777229309082,1
An onion is being sliced,Someone is holding a hedgehog,1.0,0,1.0,1.0711448192596436,0,0,0.07114481925964355,0.07114481925964355,1
A woman is falling off a horse,A woman is riding a horse,3.200000047683716,0,3.200000047683716,3.867600679397583,0,0,0.6676006317138672,0.6676006317138672,1
A woman is falling off a horse,A woman is frying something,1.2000000476837158,0,1.2000000476837158,1.1777361631393433,0,0,-0.02226388454437256,0.02226388454437256,1
A woman is riding a horse,Something is being fried by a woman,1.100000023841858,0,1.100000023841858,1.2031044960021973,0,0,0.10310447216033936,0.10310447216033936,1
There is no woman frying something,A woman is riding a horse,1.2000000476837158,0,1.2000000476837158,1.1668736934661863,0,0,-0.03312635421752952,0.03312635421752952,1
A person is peeling a banana,A person is not peeling a banana,3.5999999046325684,2,3.5999999046325684,3.453109741210937,2,2,-0.1468901634216313,0.1468901634216313,1
A banana is being peeled by a person,A man is reading an email,1.0,0,1.0,1.169940710067749,0,0,0.16994071006774902,0.16994071006774902,1
A person is not peeling a banana,A man is reading an email,1.0,0,1.0,1.3468387126922607,0,0,0.34683871269226074,0.34683871269226074,1
A big cat is opening a drawer made of plastic with its paws and is jumping inside,A big cat is opening a plastic drawer with its paws and is jumping inside,4.900000095367432,1,4.900000095367432,5.149166107177734,1,1,0.24916601181030273,0.24916601181030273,1
A cat is opening a drawer and jumping inside,A cat is opening a drawer and climbing inside,4.5,1,4.5,5.145449638366699,1,1,0.6454496383666992,0.6454496383666992,1
A dog is opening a drawer and climbing inside,A big cat is opening a plastic drawer with its paws and is jumping inside,3.4000000953674316,0,3.400000095367432,3.09584379196167,0,0,-0.3041563034057617,0.3041563034057617,1
A small cat is opening a plastic drawer with its paws and jumping inside,A cat is opening a drawer and climbing inside,4.300000190734863,1,4.300000190734863,4.724895477294922,1,1,0.4248952865600586,0.4248952865600586,1
A man is cutting an onion,A man is chopping an onion,4.800000190734863,1,4.800000190734863,5.209516525268555,1,1,0.4095163345336914,0.4095163345336914,1
There is no man cutting an onion,A man is cutting an onion,3.5999999046325684,2,3.5999999046325684,3.559834241867065,2,2,-0.040165662765503374,0.040165662765503374,1
A man is cutting an onion,There is no woman slicing an onion,3.299999952316284,0,3.299999952316284,3.2609951496124268,0,0,-0.03900480270385742,0.03900480270385742,1
A woman is slicing an onion,A man is cutting an onion,3.9149999618530273,0,3.9149999618530273,3.669092178344727,0,0,-0.24590778350830034,0.24590778350830034,1
A woman is painting a man's face,A man is painting a woman's face,3.299999952316284,0,3.299999952316284,4.569033145904541,0,1,1.2690331935882568,1.2690331935882568,0
Makeup is being put on the man by the woman,The woman is putting makeup on the man,5.0,1,5.0,5.032406806945801,1,1,0.03240680694580078,0.03240680694580078,1
The woman is not putting makeup on the man,The woman is putting makeup on the man,3.5,2,3.5,3.5263917446136475,2,2,0.02639174461364746,0.02639174461364746,1
The man is speaking on the phone,The man is talking on the phone,4.800000190734863,1,4.800000190734863,5.103109359741211,1,1,0.30310916900634766,0.30310916900634766,1
The man is not talking on the phone,The man is talking on the phone,4.199999809265137,2,4.199999809265137,3.5110347270965576,2,2,-0.6889650821685791,0.6889650821685791,1
The man is talking on the phone,The man isn't talking on the telephone,3.5999999046325684,2,3.5999999046325684,3.419008016586304,2,2,-0.1809918880462642,0.1809918880462642,1
The man is talking about the telephone,The man is talking on the phone,3.700000047683716,0,3.700000047683716,3.379958152770996,0,0,-0.3200418949127197,0.3200418949127197,1
The man is talking on the telephone,The man is speaking on the phone,4.599999904632568,1,4.599999904632568,5.10136604309082,1,1,0.501366138458252,0.501366138458252,1
The man is talking on the telephone,The man is talking on the phone,4.800000190734863,1,4.800000190734863,5.110674858093262,1,1,0.31067466735839844,0.31067466735839844,1
A woman is cutting an onion,An onion is being cut by a woman,4.800000190734863,1,4.800000190734863,5.236639022827148,1,1,0.43663883209228516,0.43663883209228516,1
A woman is cutting an onion,There is no woman cutting an onion,3.4000000953674316,2,3.400000095367432,3.444343328475952,2,2,0.04434323310852051,0.04434323310852051,1
A man is cutting onions,An onion is being cut by a woman,2.799999952316284,0,2.799999952316284,3.541461229324341,0,0,0.7414612770080566,0.7414612770080566,1
There is no woman cutting an onion,A man is cutting onions,3.700000047683716,0,3.700000047683716,2.88086462020874,0,0,-0.819135427474976,0.819135427474976,1
An onion is being cut by a man,A man is opening a door,1.100000023841858,0,1.100000023841858,1.2697713375091553,0,0,0.16977131366729736,0.16977131366729736,1
A man is not cutting an onion,A man is opening a door,1.399999976158142,0,1.399999976158142,1.4091356992721558,0,0,0.009135723114013672,0.009135723114013672,1
A potato is being cut by a man,A man is cutting a potato,4.699999809265137,1,4.699999809265137,5.307451725006104,1,1,0.6074519157409677,0.6074519157409677,1
A man is chopping a potato,A man is slicing a potato,4.400000095367432,1,4.400000095367432,5.186314582824707,1,1,0.7863144874572754,0.7863144874572754,1
A man is chopping a potato,A man is cutting a potato,4.599999904632568,1,4.599999904632568,5.1529083251953125,1,1,0.5529084205627441,0.5529084205627441,1
There is no man slicing a potato,A man is cutting a potato,4.300000190734863,2,4.300000190734863,3.557118654251098,2,2,-0.7428815364837651,0.7428815364837651,1
A potato is being cut by a man,A man is slicing a potato,4.699999809265137,1,4.699999809265137,5.323652744293213,1,1,0.6236529350280762,0.6236529350280762,1
A man is slicing a potato,A man is cutting a potato,4.900000095367432,1,4.900000095367432,5.210282802581787,1,1,0.31028270721435547,0.31028270721435547,1
A man is playing the guitar,The guitar is being played by a man,4.900000095367432,1,4.900000095367432,5.1638360023498535,1,1,0.2638359069824219,0.2638359069824219,1
A man is playing the guitar,A man is not playing the guitar,3.700000047683716,2,3.700000047683716,3.389188766479492,2,2,-0.31081128120422363,0.31081128120422363,1
A woman is frying something in a pan,A woman is cooking something in a pan,4.400000095367432,1,4.400000095367432,4.782935619354248,1,1,0.3829355239868164,0.3829355239868164,1
A woman is frying something in a pan,There is no woman frying something in a pan,4.400000095367432,2,4.400000095367432,3.47080135345459,2,2,-0.9291987419128418,0.9291987419128418,1
A man is playing the guitar,A woman is cooking something in a pan,1.0,0,1.0,1.035979986190796,0,0,0.0359799861907959,0.0359799861907959,1
There is no woman frying something in a pan,A man is playing the guitar,1.0,0,1.0,1.021143913269043,0,0,0.02114391326904297,0.02114391326904297,1
A man is playing the piano,The piano is being played by a man,4.900000095367432,1,4.900000095367432,5.173333644866943,1,1,0.2733335494995117,0.2733335494995117,1
A man is playing the piano,There is no man playing the piano,3.5999999046325684,2,3.5999999046325684,3.455627202987671,2,2,-0.14437270164489746,0.14437270164489746,1
A woman is playing the violin,The violin is being played by a woman,4.900000095367432,1,4.900000095367432,5.237710952758789,1,1,0.3377108573913574,0.3377108573913574,1
A man is fishing in the river,A man is fishing in the stream,4.400000095367432,0,4.400000095367432,4.992323875427246,0,1,0.5923237800598145,0.5923237800598145,0
A man is singing and standing on the sidewalk,A man is singing and walking down the sidewalk,4.099999904632568,0,4.099999904632568,4.147695064544678,0,0,0.047695159912109375,0.047695159912109375,1
A man is singing and walking down the road,A man is fishing in the river,1.399999976158142,0,1.399999976158142,1.5781097412109375,0,0,0.1781097650527954,0.1781097650527954,1
A man is singing and walking down the sidewalk,A man is fishing in the stream,1.7000000476837158,0,1.7000000476837158,1.2760614156723022,0,0,-0.4239386320114136,0.4239386320114136,1
A man is loading a rifle with bullets,A man is loading a weapon with bullets,4.699999809265137,1,4.699999809265137,4.812258720397949,1,1,0.1122589111328125,0.1122589111328125,1
A man is loading a rifle with bullets,There is no man loading a rifle with bullets,3.9000000953674316,2,3.900000095367432,3.4853761196136475,2,2,-0.4146239757537842,0.4146239757537842,1
A woman is seasoning a ham,A woman is seasoning a piece of meat,4.5,1,4.5,4.749306678771973,1,1,0.24930667877197266,0.24930667877197266,1
A woman is eating a piece of meat,A man is loading a rifle with bullets,1.0,0,1.0,0.9817054867744446,0,0,-0.01829451322555542,0.01829451322555542,1
A man is loading a weapon with bullets,A woman is seasoning a piece of meat,1.0,0,1.0,0.9900707006454468,0,0,-0.009929299354553223,0.009929299354553223,1
A man is loading a rifle with bullets,A woman is seasoning a piece of meat,1.100000023841858,0,1.100000023841858,0.9532513618469238,0,0,-0.14674866199493408,0.14674866199493408,1
A chef is preparing some food,A chef is discarding some food,3.799999952316284,0,3.799999952316284,3.2573750019073486,0,0,-0.5426249504089355,0.5426249504089355,1
A chef is preparing a meal,A chef is cooking a meal,4.5,1,4.5,5.162603855133057,1,1,0.6626038551330566,0.6626038551330566,1
A chef is cooking a meal,A chef is preparing some food,4.5,1,4.5,4.94549560546875,1,1,0.44549560546875,0.44549560546875,1
A chef is preparing a meal,Some food is being prepared by a chef,4.800000190734863,1,4.800000190734863,5.060426712036133,1,1,0.26042652130126953,0.26042652130126953,1
A man is riding a water toy in the water,A man is playing with a water toy in the water,4.099999904632568,1,4.099999904632568,4.2283616065979,1,0,0.12836170196533203,0.12836170196533203,0
A man is riding a water toy in the water,There is no man riding a water toy in the water,3.799999952316284,2,3.799999952316284,3.5095551013946533,2,2,-0.29044485092163086,0.29044485092163086,1
Two sumo ringers are fighting,There is no man riding a water toy in the water,1.0,0,1.0,1.0513139963150024,0,0,0.05131399631500244,0.05131399631500244,1
A person is playing a piano,A piano is being played by a person,4.900000095367432,1,4.900000095367432,5.104958534240723,1,1,0.20495843887329102,0.20495843887329102,1
A person is slicing a potato,A potato is being sliced by a person,4.900000095367432,1,4.900000095367432,5.188291549682617,1,1,0.28829145431518555,0.28829145431518555,1
A piano is being played by a person,A person is slicing a potato,1.0,0,1.0,1.104689598083496,0,0,0.1046895980834961,0.1046895980834961,1
A person is slicing a potato,A person is playing a piano,1.399999976158142,0,1.399999976158142,1.0965120792388916,0,0,-0.3034878969192505,0.3034878969192505,1
A man is sprinkling shredded cheese on a pizza,A man is sprinkling cheese on a pizza,4.699999809265137,1,4.699999809265137,4.951254844665527,1,1,0.2512550354003906,0.2512550354003906,1
A man is sprinkling shredded cheese on a pizza,There is no man sprinkling shredded cheese on a pizza,4.0,2,4.0,3.4780197143554688,2,2,-0.5219802856445312,0.5219802856445312,1
A man is putting seasoning on a pizza,A man is putting some cheese on a pizza,3.9000000953674316,0,3.900000095367432,4.240528106689453,0,0,0.3405280113220215,0.3405280113220215,1
A man is doing a card trick,A man is doing a magic trick,3.700000047683716,0,3.700000047683716,4.642303943634033,0,1,0.9423038959503174,0.9423038959503174,0
A man is having fun with water,A man is playing with water,4.5,1,4.5,5.009124279022217,1,1,0.5091242790222168,0.5091242790222168,1
A man is not playing with water,A man is doing a card trick,1.399999976158142,0,1.399999976158142,1.1507463455200195,0,0,-0.24925363063812256,0.24925363063812256,1
A man is playing with water,A man is doing a magic trick,2.0999999046325684,0,2.0999999046325684,2.9399161338806152,0,0,0.8399162292480469,0.8399162292480469,1
A man is doing a card trick,A man is playing with water,1.399999976158142,0,1.399999976158142,1.077939748764038,0,0,-0.322060227394104,0.322060227394104,1
A lemur is hanging on a cord,There is no lemur hanging on a cord,3.200000047683716,2,3.200000047683716,3.479794502258301,2,2,0.27979445457458496,0.27979445457458496,1
A lemur is hanging on a rope,A man is buttering a piece of bread,1.0,0,1.0,0.914674699306488,0,0,-0.08532530069351196,0.08532530069351196,1
There is no lemur hanging on a cord,A man is buttering a piece of bread,1.0,0,1.0,0.9495311379432678,0,0,-0.05046886205673218,0.05046886205673218,1
A woman is putting a baby in a waste bin,A woman is putting a child in a waste bin,4.400000095367432,1,4.400000095367432,5.168176651000977,1,1,0.7681765556335449,0.7681765556335449,1
There is no woman putting a child in a waste bin,A woman is putting a baby in a waste bin,4.099999904632568,2,4.099999904632568,3.604729890823364,2,2,-0.49527001380920455,0.49527001380920455,1
The woman is poking holes in the potato,The woman is poking a potato,4.5,1,4.5,5.064878463745117,1,1,0.5648784637451172,0.5648784637451172,1
The woman is poking a potato,The woman is not poking holes in the potato,2.4000000953674316,2,2.400000095367432,3.7365505695343018,2,2,1.3365504741668701,1.3365504741668701,1
The woman is poking a potato,A woman is putting a child in a waste bin,1.5,0,1.5,1.078129529953003,0,0,-0.42187047004699707,0.42187047004699707,1
The woman is poking a potato,A woman is putting a baby in a waste bin,1.100000023841858,0,1.100000023841858,1.0871379375457764,0,0,-0.012862086296081543,0.012862086296081543,1
A man is pouring cleaner into the sink,A man is cleaning the sink,4.699999809265137,1,4.699999809265137,4.8212571144104,1,1,0.12125730514526367,0.12125730514526367,1
The man is not playing the drums,The man is playing the drums,3.799999952316284,2,3.799999952316284,3.4837679862976074,2,2,-0.31623196601867676,0.31623196601867676,1
The man is not playing the drums,A man is pouring cleaner into the sink,1.100000023841858,0,1.100000023841858,1.2577378749847412,0,0,0.1577378511428833,0.1577378511428833,1
There is no man pouring cleaner into the sink,The man is playing the drums,1.2999999523162842,0,1.2999999523162842,1.150201439857483,0,0,-0.14979851245880127,0.14979851245880127,1
The man is playing the drums,A man is pouring cleaner into the sink,1.2000000476837158,0,1.2000000476837158,1.1593530178070068,0,0,-0.040647029876708984,0.040647029876708984,1
A woman is deep frying food,Food is being deep fried by a woman,4.800000190734863,1,4.800000190734863,5.23996639251709,1,1,0.43996620178222656,0.43996620178222656,1
A woman is not frying some food,A woman is deep frying food,3.799999952316284,2,3.799999952316284,3.604585886001587,2,2,-0.19541406631469727,0.19541406631469727,1
Food is being deep fried by a woman,A woman is frying some food,4.800000190734863,1,4.800000190734863,5.14470100402832,1,1,0.34470081329345703,0.34470081329345703,1
A woman is frying some food,There is no woman deep frying food,3.9000000953674316,2,3.900000095367432,3.496948480606079,2,2,-0.40305161476135254,0.40305161476135254,1
A woman is deep frying food,A woman is frying some food,4.699999809265137,1,4.699999809265137,4.976738929748535,1,1,0.27673912048339844,0.27673912048339844,1
A man is petting two dogs,Two dogs are being petted by a man,4.900000095367432,1,4.900000095367432,5.154669761657715,1,1,0.2546696662902832,0.2546696662902832,1
A man is petting two cats,A man is petting two dogs,2.5999999046325684,0,2.5999999046325684,3.6035139560699454,0,0,1.003514051437377,1.003514051437377,1
A woman is pouring eggs into a frying pan,A woman is pouring eggs into a pan,4.800000190734863,1,4.800000190734863,4.845501899719238,1,1,0.045501708984375,0.045501708984375,1
A man is petting two dogs,A woman is removing eggs from a frying pan,1.0,0,1.0,0.9862796068191528,0,0,-0.013720393180847168,0.013720393180847168,1
A woman is pouring eggs into a frying pan,A man is petting two cats,1.0,0,1.0,0.9862641096115112,0,0,-0.01373589038848877,0.01373589038848877,1
A baby is talking,A child is talking,4.400000095367432,1,4.400000095367432,4.994894504547119,1,1,0.5948944091796875,0.5948944091796875,1
There is no baby talking,A baby is talking,4.315000057220459,2,4.315000057220459,3.475482702255249,2,2,-0.83951735496521,0.83951735496521,1
